"protein","source","animal","timepoint","intensity","tax_domain","tax_kingdom","tax_phylum","tax_class","tax_order","tax_family","tax_genus","tax_species","KEGG_ko","KEGG_Pathway","EC","PFAMs"
"dbB|NP_001033286.1","D","25","T6",5260.5425,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251,ko:K21799","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C"
"dbB|NP_001033286.1","D","35","T6",5693.402,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251,ko:K21799","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C"
"dbB|NP_001033286.1","D","51","T6",2257.1965,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251,ko:K21799","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C"
"dbB|NP_001033286.1","D","59","T6",6886.979,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251,ko:K21799","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C"
"dbB|NP_001033286.1","D","61","T6",3401.2197,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251,ko:K21799","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C"
"dbB|NP_001033286.1","D","63","T6",2898.5312,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251,ko:K21799","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C"
"dbB|NP_001035559.2","D","15","T6",72252.55,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03989,ko:K03990,ko:K03994,ko:K06530","ko04145,ko04610,ko05020,ko05133,ko05134,ko05140,ko05142,ko05150,ko05152,ko05167,ko05168,ko05203,ko05322,map04145,map04610,map05020,map05133,map05134,map05140,map05142,map05150,map05152,map05167,map05168,map05203,map05322",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,ANATO,NTR,Thiol-ester_cl"
"dbB|NP_001035559.2","D","61","T6",27481.945,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03989,ko:K03990,ko:K03994,ko:K06530","ko04145,ko04610,ko05020,ko05133,ko05134,ko05140,ko05142,ko05150,ko05152,ko05167,ko05168,ko05203,ko05322,map04145,map04610,map05020,map05133,map05134,map05140,map05142,map05150,map05152,map05167,map05168,map05203,map05322",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,ANATO,NTR,Thiol-ester_cl"
"dbB|NP_001035559.2","D","63","T6",32431.871,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03989,ko:K03990,ko:K03994,ko:K06530","ko04145,ko04610,ko05020,ko05133,ko05134,ko05140,ko05142,ko05150,ko05152,ko05167,ko05168,ko05203,ko05322,map04145,map04610,map05020,map05133,map05134,map05140,map05142,map05150,map05152,map05167,map05168,map05203,map05322",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,ANATO,NTR,Thiol-ester_cl"
"dbB|NP_001035560.1","D","15","T6",95487.22,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K14477,ko:K16142","ko05143,map05143",NA,"Trypsin"
"dbB|NP_001035560.1","D","76","T6",68004.24,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K14477,ko:K16142","ko05143,map05143",NA,"Trypsin"
"dbB|NP_001035561.1","D","76","T6",52111.53,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01810","ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200","5.3.1.9","PGI"
"dbB|NP_001035567.3","D","02","T6",29482.771,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K16646",NA,NA,"Annexin"
"dbB|NP_001035567.3","D","06","T6",19942.438,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K16646",NA,NA,"Annexin"
"dbB|NP_001035567.3","D","15","T6",166714.31,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K16646",NA,NA,"Annexin"
"dbB|NP_001035567.3","D","25","T6",21741.457,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K16646",NA,NA,"Annexin"
"dbB|NP_001035567.3","D","61","T6",23219.846,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K16646",NA,NA,"Annexin"
"dbB|NP_001035567.3","D","63","T6",17229.295,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K16646",NA,NA,"Annexin"
"dbB|NP_001035592.1","D","63","T6",37920.484,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17308",NA,NA,"ApoM,Lipocalin"
"dbB|NP_001035594.1","D","01","T6",37186.445,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","02","T6",137099.84,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","06","T6",41309.723,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","08","T6",46448.246,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","15","T6",40636.598,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","16","T6",36860.086,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","25","T6",94377.29,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","29","T6",92470.37,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","35","T6",100504.22,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","48","T6",97640.49,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","51","T6",52965.53,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","55","T6",18902.762,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","59","T6",73155.11,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","61","T6",48847.293,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","63","T6",51370.203,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","67","T6",71583.64,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","75","T6",55451.05,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035594.1","D","76","T6",55407.668,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10956","ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",NA,"Plug_translocon,SecY"
"dbB|NP_001035642.1","D","21","T6",46301.254,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00134,ko:K10705","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbB|NP_001035642.1","D","28","T6",63885.92,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00134,ko:K10705","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbB|NP_001035642.1","D","43","T6",57852.227,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00134,ko:K10705","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbB|NP_001039397.1","D","08","T6",22533.014,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K09576",NA,"5.2.1.8","FKBP_C"
"dbB|NP_001039397.1","D","25","T6",12253.115,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K09576",NA,"5.2.1.8","FKBP_C"
"dbB|NP_001039397.1","D","29","T6",14387.005,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K09576",NA,"5.2.1.8","FKBP_C"
"dbB|NP_001039397.1","D","35","T6",16999.906,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K09576",NA,"5.2.1.8","FKBP_C"
"dbB|NP_001039397.1","D","48","T6",17968.682,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K09576",NA,"5.2.1.8","FKBP_C"
"dbB|NP_001039397.1","D","59","T6",16624.934,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K09576",NA,"5.2.1.8","FKBP_C"
"dbB|NP_001039397.1","D","63","T6",14208.302,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K09576",NA,"5.2.1.8","FKBP_C"
"dbB|NP_001039397.1","D","67","T6",15655.942,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K09576",NA,"5.2.1.8","FKBP_C"
"dbB|NP_001039397.1","D","75","T6",21254.361,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K09576",NA,"5.2.1.8","FKBP_C"
"dbB|NP_001039513.1","D","02","T6",41287.164,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17285",NA,NA,"SBP56"
"dbB|NP_001039513.1","D","15","T6",96037.04,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17285",NA,NA,"SBP56"
"dbB|NP_001039513.1","D","25","T6",46308.27,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17285",NA,NA,"SBP56"
"dbB|NP_001039513.1","D","29","T6",15074.811,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17285",NA,NA,"SBP56"
"dbB|NP_001039513.1","D","35","T6",61910.71,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17285",NA,NA,"SBP56"
"dbB|NP_001039513.1","D","59","T6",36634.105,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17285",NA,NA,"SBP56"
"dbB|NP_001039513.1","D","61","T6",37216.766,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17285",NA,NA,"SBP56"
"dbB|NP_001039513.1","D","63","T6",33677.03,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17285",NA,NA,"SBP56"
"dbB|NP_001039513.1","D","67","T6",18690.566,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17285",NA,NA,"SBP56"
"dbB|NP_001039531.1","D","48","T6",150854.39,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01892","ko00970,map00970","6.1.1.21","HGTP_anticodon,WHEP-TRS,tRNA-synt_His"
"dbB|NP_001039582.1","D","01","T6",19360.365,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03242","ko03013,map03013",NA,"GTP_EFTU,GTP_EFTU_D2,eIF2_C"
"dbB|NP_001039619.1","D","01","T6",83204.3,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01476","ko00220,ko00330,ko01100,ko01110,ko01130,ko01230,ko05146,map00220,map00330,map01100,map01110,map01130,map01230,map05146","3.5.3.1","Arginase"
"dbB|NP_001039619.1","D","02","T6",18515.846,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01476","ko00220,ko00330,ko01100,ko01110,ko01130,ko01230,ko05146,map00220,map00330,map01100,map01110,map01130,map01230,map05146","3.5.3.1","Arginase"
"dbB|NP_001039619.1","D","15","T6",18497.361,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01476","ko00220,ko00330,ko01100,ko01110,ko01130,ko01230,ko05146,map00220,map00330,map01100,map01110,map01130,map01230,map05146","3.5.3.1","Arginase"
"dbB|NP_001039619.1","D","29","T6",15896.959,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01476","ko00220,ko00330,ko01100,ko01110,ko01130,ko01230,ko05146,map00220,map00330,map01100,map01110,map01130,map01230,map05146","3.5.3.1","Arginase"
"dbB|NP_001039793.1","D","01","T6",196917.42,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","02","T6",616753.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","06","T6",278864.12,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","08","T6",505335.12,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","15","T6",925914.9,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","16","T6",410299.7,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","21","T6",216170.38,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","25","T6",548090.8,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","28","T6",367462.53,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","29","T6",301333.34,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","35","T6",530307.6,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","43","T6",317396.84,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","48","T6",254789.75,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","51","T6",424826.75,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","55","T6",171276.39,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","59","T6",441164.06,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","60","T6",254292.73,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","61","T6",280903.1,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","63","T6",249268.23,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","67","T6",148993.55,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","75","T6",306996.53,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039793.1","D","76","T6",330891.94,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K21128","ko04657,map04657",NA,"S_100"
"dbB|NP_001039805.1","D","15","T6",9595.127,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C,Macro"
"dbB|NP_001039805.1","D","29","T6",2843.9104,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C,Macro"
"dbB|NP_001039805.1","D","51","T6",3884.2488,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C,Macro"
"dbB|NP_001039805.1","D","61","T6",7972.7407,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C,Macro"
"dbB|NP_001039805.1","D","63","T6",10610.18,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C,Macro"
"dbB|NP_001039805.1","D","76","T6",4936.6113,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11251","ko04217,ko05034,ko05322,map04217,map05034,map05322",NA,"Histone,Histone_H2A_C,Macro"
"dbB|NP_001039961.1","D","63","T6",23057.662,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06689","ko04013,ko04120,ko04141,ko04624,map04013,map04120,map04141,map04624","2.3.2.23","UQ_con"
"dbB|NP_001040014.1","D","02","T6",17915.654,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbB|NP_001040014.1","D","35","T6",22538.588,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbB|NP_001040014.1","D","48","T6",19186.236,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbB|NP_001040014.1","D","61","T6",35701.785,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbB|NP_001040014.1","D","63","T6",14932.155,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbB|NP_001040014.1","D","75","T6",20183.645,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
