"protein","source","animal","timepoint","intensity","tax_domain","tax_kingdom","tax_phylum","tax_class","tax_order","tax_family","tax_genus","tax_species","KEGG_ko","KEGG_Pathway","EC","PFAMs"
"dbE|jgi|Anasp1|326327|fgenesh2_kg.70_#_18_#_Locus760v1rpkm130.38","D","16","T6",8848.657,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|Anasp1|326327|fgenesh2_kg.70_#_18_#_Locus760v1rpkm130.38","D","55","T6",25681.568,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|Anasp1|326327|fgenesh2_kg.70_#_18_#_Locus760v1rpkm130.38","D","59","T6",42355.562,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|Anasp1|326327|fgenesh2_kg.70_#_18_#_Locus760v1rpkm130.38","D","61","T6",23008.264,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|Anasp1|326327|fgenesh2_kg.70_#_18_#_Locus760v1rpkm130.38","D","63","T6",43246.258,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|Anasp1|326327|fgenesh2_kg.70_#_18_#_Locus760v1rpkm130.38","D","75","T6",7886.696,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|Anasp1|326481|fgenesh2_kg.77_#_13_#_Locus7169v1rpkm2.62","D","06","T6",75895.65,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K03932",NA,NA,"Abhydrolase_2,CBM_4_9,Esterase_phd,Peptidase_S9,RicinB_lectin_2"
"dbE|jgi|Anasp1|326481|fgenesh2_kg.77_#_13_#_Locus7169v1rpkm2.62","D","08","T6",93204.22,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K03932",NA,NA,"Abhydrolase_2,CBM_4_9,Esterase_phd,Peptidase_S9,RicinB_lectin_2"
"dbE|jgi|Anasp1|326481|fgenesh2_kg.77_#_13_#_Locus7169v1rpkm2.62","D","25","T6",61079.883,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K03932",NA,NA,"Abhydrolase_2,CBM_4_9,Esterase_phd,Peptidase_S9,RicinB_lectin_2"
"dbE|jgi|Anasp1|326481|fgenesh2_kg.77_#_13_#_Locus7169v1rpkm2.62","D","29","T6",71492.84,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K03932",NA,NA,"Abhydrolase_2,CBM_4_9,Esterase_phd,Peptidase_S9,RicinB_lectin_2"
"dbE|jgi|Anasp1|326481|fgenesh2_kg.77_#_13_#_Locus7169v1rpkm2.62","D","35","T6",110332.65,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K03932",NA,NA,"Abhydrolase_2,CBM_4_9,Esterase_phd,Peptidase_S9,RicinB_lectin_2"
"dbE|jgi|Anasp1|326481|fgenesh2_kg.77_#_13_#_Locus7169v1rpkm2.62","D","48","T6",92568.66,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K03932",NA,NA,"Abhydrolase_2,CBM_4_9,Esterase_phd,Peptidase_S9,RicinB_lectin_2"
"dbE|jgi|Anasp1|326481|fgenesh2_kg.77_#_13_#_Locus7169v1rpkm2.62","D","51","T6",95032.3,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K03932",NA,NA,"Abhydrolase_2,CBM_4_9,Esterase_phd,Peptidase_S9,RicinB_lectin_2"
"dbE|jgi|Anasp1|326481|fgenesh2_kg.77_#_13_#_Locus7169v1rpkm2.62","D","67","T6",87291.47,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K03932",NA,NA,"Abhydrolase_2,CBM_4_9,Esterase_phd,Peptidase_S9,RicinB_lectin_2"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","01","T6",314514.94,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","02","T6",867293,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","06","T6",583851.6,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","08","T6",798125.1,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","15","T6",1516145.9,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","16","T6",449588.8,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","21","T6",461996.12,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","25","T6",715583.56,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","28","T6",621545.44,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","29","T6",915835.44,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","35","T6",651348.4,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","43","T6",580780.44,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","48","T6",493205.88,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","51","T6",909176.4,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","55","T6",558446.44,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","59","T6",774278.06,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","60","T6",503005.12,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","61","T6",624477.94,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","63","T6",912083.2,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","67","T6",587992.5,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","75","T6",616522.3,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|326851|fgenesh2_kg.95_#_9_#_Locus282v1rpkm598.55","D","76","T6",663111.25,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone,Histone_H2A_C"
"dbE|jgi|Anasp1|327228|fgenesh2_kg.114_#_7_#_Locus69v1rpkm4069.84","D","01","T6",27048.37,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbE|jgi|Anasp1|327228|fgenesh2_kg.114_#_7_#_Locus69v1rpkm4069.84","D","08","T6",13628.045,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbE|jgi|Anasp1|327228|fgenesh2_kg.114_#_7_#_Locus69v1rpkm4069.84","D","15","T6",96322.32,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbE|jgi|Anasp1|327228|fgenesh2_kg.114_#_7_#_Locus69v1rpkm4069.84","D","25","T6",18462.312,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbE|jgi|Anasp1|327228|fgenesh2_kg.114_#_7_#_Locus69v1rpkm4069.84","D","29","T6",35680.234,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbE|jgi|Anasp1|327228|fgenesh2_kg.114_#_7_#_Locus69v1rpkm4069.84","D","55","T6",7997.7456,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbE|jgi|Anasp1|327228|fgenesh2_kg.114_#_7_#_Locus69v1rpkm4069.84","D","59","T6",42983.207,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbE|jgi|Anasp1|327228|fgenesh2_kg.114_#_7_#_Locus69v1rpkm4069.84","D","61","T6",11653.577,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbE|jgi|Anasp1|327228|fgenesh2_kg.114_#_7_#_Locus69v1rpkm4069.84","D","63","T6",8053.69,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbE|jgi|Anasp1|327228|fgenesh2_kg.114_#_7_#_Locus69v1rpkm4069.84","D","67","T6",7924.8555,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbE|jgi|Anasp1|327228|fgenesh2_kg.114_#_7_#_Locus69v1rpkm4069.84","D","75","T6",20435.68,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","01","T6",47204.035,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","02","T6",47438.723,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","06","T6",48362.02,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","08","T6",38519.01,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","15","T6",76145.62,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","16","T6",47050.51,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","25","T6",61325.35,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","29","T6",80313.67,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","35","T6",68863.29,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","48","T6",43619.445,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","51","T6",29136.97,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","55","T6",43746.945,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","59","T6",41440.637,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","61","T6",35099.953,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","63","T6",40230.332,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","67","T6",36587.53,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","75","T6",36114.223,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327363|fgenesh2_kg.122_#_13_#_Locus107v1rpkm2789.33","D","76","T6",34943.906,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02957","ko03010,map03010",NA,"Ribosomal_S8"
"dbE|jgi|Anasp1|327981|fgenesh2_kg.164_#_18_#_Locus52v1rpkm4720.57","D","01","T6",74704.37,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02949","ko03010,map03010",NA,"Ribosomal_S17,Ribosomal_S17_N"
"dbE|jgi|Anasp1|327981|fgenesh2_kg.164_#_18_#_Locus52v1rpkm4720.57","D","02","T6",49093.934,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02949","ko03010,map03010",NA,"Ribosomal_S17,Ribosomal_S17_N"
"dbE|jgi|Anasp1|327981|fgenesh2_kg.164_#_18_#_Locus52v1rpkm4720.57","D","15","T6",30608.717,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02949","ko03010,map03010",NA,"Ribosomal_S17,Ribosomal_S17_N"
